timestamp,trend,predicted_trend,correct,confidence,price_enter,price_exit,reason,market_snapshot
2025-07-26 14:40:38.737263,flat,down,0.0,0.697,118268.83,,from_58,{}
2025-07-26 14:45:38.737263,up,up,1.0,0.772,119538.52,,from_58,{}
2025-07-26 14:50:38.737263,flat,flat,1.0,0.908,118619.95,,from_58,{}
2025-07-26 14:55:38.737263,down,down,1.0,0.772,119816.09,,from_58,{}
2025-07-26 15:00:38.737263,down,down,1.0,0.936,118545.38,,from_58,{}
2025-07-26 15:05:38.737263,flat,flat,1.0,0.644,119700.21,,from_58,{}
2025-07-26 15:10:38.737263,down,down,1.0,0.725,119773.17,,from_58,{}
2025-07-26 15:15:38.737263,down,up,0.0,0.665,118066.65,,from_58,{}
2025-07-26 15:20:38.737263,down,down,1.0,0.651,119495.37,,from_58,{}
2025-07-26 15:25:38.737263,up,up,1.0,0.767,118693.74,,from_58,{}
2025-07-26 15:30:38.737263,flat,flat,1.0,0.632,120212.69,,from_58,{}
2025-07-26 15:35:38.737263,down,down,1.0,0.894,120045.33,,from_58,{}
2025-07-26 15:40:38.737263,flat,flat,1.0,0.898,120101.36,,from_58,{}
2025-07-26 15:45:38.737263,up,up,1.0,0.676,119257.33,,from_58,{}
2025-07-26 15:50:38.737263,flat,flat,1.0,0.921,120645.39,,from_58,{}
2025-07-26 15:55:38.737263,down,down,1.0,0.944,118263.08,,from_58,{}
2025-07-26 16:00:38.737263,down,down,1.0,0.653,120012.14,,from_58,{}
2025-07-26 16:05:38.737263,down,down,1.0,0.845,119072.75,,from_58,{}
2025-07-26 16:10:38.737263,down,down,1.0,0.645,118370.35,,from_58,{}
2025-07-26 16:15:38.737263,flat,flat,1.0,0.818,118133.78,,from_58,{}
2025-07-26 16:20:38.737263,flat,flat,1.0,0.698,119883.27,,from_58,{}
2025-07-26 16:25:38.737263,flat,flat,1.0,0.939,118467.09,,from_58,{}
2025-07-26 16:30:38.737263,up,up,1.0,0.688,120618.43,,from_58,{}
2025-07-26 16:35:38.737263,down,down,1.0,0.73,118877.56,,from_58,{}
2025-07-26 16:40:38.737263,up,up,1.0,0.779,118427.16,,from_58,{}
2025-07-26 16:45:38.737263,up,up,1.0,0.799,118418.21,,from_58,{}
2025-07-26 16:50:38.737263,flat,flat,1.0,0.834,118574.6,,from_58,{}
2025-07-26 16:55:38.737263,up,up,1.0,0.83,119219.64,,from_58,{}
2025-07-26 17:00:38.737263,flat,flat,1.0,0.728,118490.66,,from_58,{}
2025-07-26 17:05:38.737263,up,up,1.0,0.819,118149.21,,from_58,{}
2025-07-26 17:10:38.737263,flat,down,0.0,0.816,118811.46,,from_58,{}
2025-07-26 17:15:38.737263,up,up,1.0,0.788,118109.37,,from_58,{}
2025-07-26 17:20:38.737263,flat,up,0.0,0.777,119886.59,,from_58,{}
2025-07-26 17:25:38.737263,up,flat,0.0,0.916,119058.63,,from_58,{}
2025-07-26 17:30:38.737263,flat,flat,1.0,0.931,120980.76,,from_58,{}
2025-07-26 17:35:38.737263,up,up,1.0,0.775,120560.05,,from_58,{}
2025-07-26 17:40:38.737263,flat,flat,1.0,0.9,119884.75,,from_58,{}
2025-07-26 17:45:38.737263,flat,down,0.0,0.949,120467.13,,from_58,{}
2025-07-26 17:50:38.737263,up,up,1.0,0.74,120621.83,,from_58,{}
2025-07-26 17:55:38.737263,down,down,1.0,0.851,118739.89,,from_58,{}
2025-07-26 18:00:38.737263,flat,down,0.0,0.789,118991.26,,from_58,{}
2025-07-26 18:05:38.737263,up,up,1.0,0.872,120314.02,,from_58,{}
2025-07-26 18:10:38.737263,flat,flat,1.0,0.886,118849.6,,from_58,{}
2025-07-26 18:15:38.737263,down,down,1.0,0.889,120255.41,,from_58,{}
2025-07-26 18:20:38.737263,up,up,1.0,0.663,120847.43,,from_58,{}
2025-07-26 18:25:38.737263,down,down,1.0,0.742,120977.71,,from_58,{}
2025-07-26 18:30:38.737263,down,flat,0.0,0.702,118870.34,,from_58,{}
2025-07-26 18:35:38.737263,up,down,0.0,0.863,118871.64,,from_58,{}
2025-07-26 18:40:38.737263,down,down,1.0,0.642,120640.17,,from_58,{}
2025-07-26 18:45:38.737263,up,down,0.0,0.67,120718.02,,from_58,{}
2025-07-26 18:50:38.737263,up,up,1.0,0.919,119053.23,,from_58,{}
2025-07-26 18:55:38.737263,down,down,1.0,0.821,119697.48,,from_58,{}
2025-07-26 19:00:38.737263,flat,flat,1.0,0.937,118598.73,,from_58,{}
2025-07-26 19:05:38.737263,flat,flat,1.0,0.869,119905.68,,from_58,{}
2025-07-26 19:10:38.737263,flat,flat,1.0,0.784,118795.97,,from_58,{}
2025-07-26 19:15:38.737263,down,down,1.0,0.829,118171.83,,from_58,{}
2025-07-26 19:20:38.737263,down,down,1.0,0.679,118100.39,,from_58,{}
2025-07-26 19:25:38.737263,flat,flat,1.0,0.934,119791.89,,from_58,{}
2025-07-26 19:30:38.737263,up,flat,0.0,0.801,120895.89,,from_58,{}
2025-07-26 19:35:38.737263,flat,flat,1.0,0.702,119767.84,,from_58,{}
2025-07-26 19:40:38.737263,up,up,1.0,0.669,120454.89,,from_58,{}
2025-07-26 19:45:38.737263,up,up,1.0,0.634,118644.15,,from_58,{}
2025-07-26 19:50:38.737263,down,flat,0.0,0.647,118922.41,,from_58,{}
2025-07-26 19:55:38.737263,up,up,1.0,0.821,118817.15,,from_58,{}
2025-07-26 20:00:38.737263,flat,flat,1.0,0.763,119063.19,,from_58,{}
2025-07-26 20:05:38.737263,down,flat,0.0,0.658,120289.95,,from_58,{}
2025-07-26 20:10:38.737263,up,up,1.0,0.794,118309.61,,from_58,{}
2025-07-26 20:15:38.737263,flat,flat,1.0,0.672,119770.55,,from_58,{}
2025-07-26 20:20:38.737263,up,up,1.0,0.767,118553.76,,from_58,{}
2025-07-26 20:25:38.737263,up,up,1.0,0.91,118106.37,,from_58,{}
2025-07-26 20:30:38.737263,flat,flat,1.0,0.64,118506.49,,from_58,{}
2025-07-26 20:35:38.737263,down,down,1.0,0.827,120211.67,,from_58,{}
2025-07-26 20:40:38.737263,flat,flat,1.0,0.87,119309.41,,from_58,{}
2025-07-26 20:45:38.737263,flat,flat,1.0,0.851,120580.81,,from_58,{}
2025-07-26 20:50:38.737263,up,down,0.0,0.721,120173.52,,from_58,{}
2025-07-26 20:55:38.737263,up,up,1.0,0.704,120607.22,,from_58,{}
2025-07-26 21:00:38.737263,flat,flat,1.0,0.649,118462.59,,from_58,{}
2025-07-26 21:05:38.737263,down,flat,0.0,0.945,118065.54,,from_58,{}
2025-07-26 21:10:38.737263,flat,flat,1.0,0.884,119191.16,,from_58,{}
2025-07-26 21:15:38.737263,flat,flat,1.0,0.726,119748.77,,from_58,{}
2025-07-26 21:20:38.737263,up,up,1.0,0.675,119773.26,,from_58,{}
2025-07-26 21:25:38.737263,down,down,1.0,0.79,119175.43,,from_58,{}
2025-07-26 21:30:38.737263,down,down,1.0,0.77,120944.74,,from_58,{}
2025-07-26 21:35:38.737263,down,down,1.0,0.947,119981.66,,from_58,{}
2025-07-26 21:40:38.737263,down,flat,0.0,0.659,120720.25,,from_58,{}
2025-07-26 21:45:38.737263,up,up,1.0,0.873,119160.32,,from_58,{}
2025-07-26 21:50:38.737263,down,down,1.0,0.783,120510.68,,from_58,{}
2025-07-26 21:55:38.737263,flat,flat,1.0,0.839,118015.62,,from_58,{}
2025-07-26 22:00:38.737263,up,up,1.0,0.72,120613.52,,from_58,{}
2025-07-26 22:05:38.737263,down,up,0.0,0.649,120509.95,,from_58,{}
2025-07-26 22:10:38.737263,up,up,1.0,0.801,119885.17,,from_58,{}
2025-07-26 22:15:38.737263,up,up,1.0,0.641,120098.35,,from_58,{}
2025-07-26 22:20:38.737263,up,up,1.0,0.686,120539.33,,from_58,{}
2025-07-26 22:25:38.737263,down,down,1.0,0.858,118109.23,,from_58,{}
2025-07-26 22:30:38.737263,flat,flat,1.0,0.668,120665.41,,from_58,{}
2025-07-26 22:35:38.737263,down,down,1.0,0.922,120028.3,,from_58,{}
2025-07-26 22:40:38.737263,up,up,1.0,0.941,120016.38,,from_58,{}
2025-07-26 22:45:38.737263,down,up,0.0,0.733,119611.4,,from_58,{}
2025-07-26 22:50:38.737263,flat,flat,1.0,0.812,118323.41,,from_58,{}
2025-07-26 22:55:38.737263,flat,flat,1.0,0.74,120679.45,,from_58,{}
2025-07-26 23:00:38.737263,down,down,1.0,0.937,119480.99,,from_58,{}
2025-07-26 23:05:38.737263,up,up,1.0,0.796,118943.55,,from_58,{}
2025-07-26 23:10:38.737263,down,down,1.0,0.868,119598.33,,from_58,{}
2025-07-26 23:15:38.737263,up,up,1.0,0.684,118171.25,,from_58,{}
2025-07-26 23:20:38.737263,flat,flat,1.0,0.655,118163.55,,from_58,{}
2025-07-26 23:25:38.737263,down,down,1.0,0.85,119195.35,,from_58,{}
2025-07-26 23:30:38.737263,flat,flat,1.0,0.801,119055.33,,from_58,{}
2025-07-26 23:35:38.737263,down,down,1.0,0.831,118681.35,,from_58,{}
2025-07-26 23:40:38.737263,flat,flat,1.0,0.87,120397.04,,from_58,{}
2025-07-26 23:45:38.737263,down,flat,0.0,0.937,120523.11,,from_58,{}
2025-07-26 23:50:38.737263,up,up,1.0,0.857,119283.21,,from_58,{}
2025-07-26 23:55:38.737263,up,flat,0.0,0.764,118534.38,,from_58,{}
2025-07-27 00:00:38.737263,up,up,1.0,0.862,120645.69,,from_58,{}
2025-07-27 00:05:38.737263,flat,flat,1.0,0.711,118128.75,,from_58,{}
2025-07-27 00:10:38.737263,up,up,1.0,0.924,119408.71,,from_58,{}
2025-07-27 00:15:38.737263,down,down,1.0,0.653,118884.39,,from_58,{}
2025-07-27 00:20:38.737263,up,up,1.0,0.664,118688.69,,from_58,{}
2025-07-27 00:25:38.737263,flat,flat,1.0,0.729,120652.93,,from_58,{}
2025-07-27 00:30:38.737263,down,down,1.0,0.789,120186.41,,from_58,{}
2025-07-27 00:35:38.737263,down,down,1.0,0.806,119484.57,,from_58,{}
2025-07-27 00:40:38.737263,up,up,1.0,0.907,120581.21,,from_58,{}
2025-07-27 00:45:38.737263,up,flat,0.0,0.658,120743.38,,from_58,{}
2025-07-27 00:50:38.737263,down,down,1.0,0.673,119125.98,,from_58,{}
2025-07-27 00:55:38.737263,up,up,1.0,0.635,119918.64,,from_58,{}
2025-07-27 01:00:38.737263,flat,flat,1.0,0.92,119960.35,,from_58,{}
2025-07-27 01:05:38.737263,flat,down,0.0,0.643,118019.01,,from_58,{}
2025-07-27 01:10:38.737263,down,flat,0.0,0.854,120333.83,,from_58,{}
2025-07-27 01:15:38.737263,flat,up,0.0,0.838,120137.29,,from_58,{}
2025-07-27 01:20:38.737263,up,up,1.0,0.879,120353.03,,from_58,{}
2025-07-27 01:25:38.737263,flat,flat,1.0,0.764,119298.94,,from_58,{}
2025-07-27 01:30:38.737263,flat,flat,1.0,0.775,118445.46,,from_58,{}
2025-07-27 01:35:38.737263,down,down,1.0,0.854,118334.85,,from_58,{}
2025-07-27 01:40:38.737263,flat,flat,1.0,0.901,118452.47,,from_58,{}
2025-07-27 01:45:38.737263,flat,flat,1.0,0.795,118422.02,,from_58,{}
2025-07-27 01:50:38.737263,down,down,1.0,0.666,118294.69,,from_58,{}
2025-07-27 01:55:38.737263,down,down,1.0,0.828,118591.17,,from_58,{}
2025-07-27 02:00:38.737263,down,down,1.0,0.727,119752.94,,from_58,{}
2025-07-27 02:05:38.737263,flat,up,0.0,0.647,118928.3,,from_58,{}
2025-07-27 02:10:38.737263,down,down,1.0,0.635,120091.37,,from_58,{}
2025-07-27 02:15:38.737263,up,up,1.0,0.745,118726.12,,from_58,{}
2025-07-27 02:20:38.737263,down,down,1.0,0.717,118862.94,,from_58,{}
2025-07-27 02:25:38.737263,up,up,1.0,0.749,119230.41,,from_58,{}
2025-07-27 02:30:38.737263,up,up,1.0,0.878,118911.96,,from_58,{}
2025-07-27 02:35:38.737263,flat,flat,1.0,0.944,120971.7,,from_58,{}
2025-07-27 02:40:38.737263,flat,flat,1.0,0.741,118136.99,,from_58,{}
2025-07-27 02:45:38.737263,flat,up,0.0,0.93,119919.28,,from_58,{}
2025-07-27 02:50:38.737263,up,up,1.0,0.667,118978.51,,from_58,{}
2025-07-27 02:55:38.737263,up,down,0.0,0.872,118846.55,,from_58,{}
2025-07-27 03:00:38.737263,up,up,1.0,0.915,120068.46,,from_58,{}
2025-07-27 03:05:38.737263,flat,flat,1.0,0.65,119750.23,,from_58,{}
2025-07-27 03:10:38.737263,flat,flat,1.0,0.875,118054.31,,from_58,{}
2025-07-27 03:15:38.737263,flat,flat,1.0,0.826,119370.19,,from_58,{}
2025-07-27 03:20:38.737263,flat,flat,1.0,0.864,118629.64,,from_58,{}
2025-07-27 03:25:38.737263,down,down,1.0,0.847,120242.02,,from_58,{}
2025-07-27 03:30:38.737263,up,up,1.0,0.716,119853.91,,from_58,{}
2025-07-27 03:35:38.737263,up,up,1.0,0.664,118927.88,,from_58,{}
2025-07-27 03:40:38.737263,down,down,1.0,0.904,120489.95,,from_58,{}
2025-07-27 03:45:38.737263,flat,flat,1.0,0.838,120663.32,,from_58,{}
2025-07-27 03:50:38.737263,down,down,1.0,0.684,118583.28,,from_58,{}
2025-07-27 03:55:38.737263,up,up,1.0,0.907,119680.18,,from_58,{}
2025-07-27 04:00:38.737263,up,down,0.0,0.844,118484.34,,from_58,{}
2025-07-27 04:05:38.737263,flat,flat,1.0,0.844,119718.62,,from_58,{}
2025-07-27 04:10:38.737263,up,up,1.0,0.847,120487.57,,from_58,{}
2025-07-27 04:15:38.737263,flat,flat,1.0,0.885,118850.67,,from_58,{}
2025-07-27 04:20:38.737263,flat,flat,1.0,0.694,118636.61,,from_58,{}
2025-07-27 04:25:38.737263,up,up,1.0,0.827,118233.87,,from_58,{}
2025-07-27 04:30:38.737263,down,down,1.0,0.749,120036.51,,from_58,{}
2025-07-27 04:35:38.737263,flat,flat,1.0,0.796,119015.73,,from_58,{}
2025-07-27 04:40:38.737263,up,up,1.0,0.726,119950.04,,from_58,{}
2025-07-27 04:45:38.737263,up,up,1.0,0.928,118261.2,,from_58,{}
2025-07-27 04:50:38.737263,down,down,1.0,0.671,120979.57,,from_58,{}
2025-07-27 04:55:38.737263,down,down,1.0,0.809,118517.11,,from_58,{}
2025-07-27 05:00:38.737263,up,down,0.0,0.755,120163.97,,from_58,{}
2025-07-27 05:05:38.737263,down,down,1.0,0.679,118681.05,,from_58,{}
2025-07-27 05:10:38.737263,up,up,1.0,0.691,118369.77,,from_58,{}
2025-07-27 05:15:38.737263,flat,flat,1.0,0.724,120919.86,,from_58,{}
2025-07-27 05:20:38.737263,flat,flat,1.0,0.728,118234.86,,from_58,{}
2025-07-27 05:25:38.737263,up,flat,0.0,0.746,120435.32,,from_58,{}
2025-07-27 05:30:38.737263,flat,flat,1.0,0.822,120482.03,,from_58,{}
2025-07-27 05:35:38.737263,down,up,0.0,0.775,119731.16,,from_58,{}
2025-07-27 05:40:38.737263,down,down,1.0,0.801,118893.2,,from_58,{}
2025-07-27 05:45:38.737263,down,flat,0.0,0.87,119889.16,,from_58,{}
2025-07-27 05:50:38.737263,flat,flat,1.0,0.65,120240.31,,from_58,{}
2025-07-27 05:55:38.737263,down,up,0.0,0.793,120282.78,,from_58,{}
2025-07-27 06:00:38.737263,flat,flat,1.0,0.669,119748.9,,from_58,{}
2025-07-27 06:05:38.737263,flat,down,0.0,0.788,119138.88,,from_58,{}
2025-07-27 06:10:38.737263,down,down,1.0,0.833,119735.78,,from_58,{}
2025-07-27 06:15:38.737263,down,down,1.0,0.724,120300.37,,from_58,{}
2025-07-27 06:20:38.737263,flat,flat,1.0,0.832,119479.66,,from_58,{}
2025-07-27 06:25:38.737263,down,down,1.0,0.713,119336.72,,from_58,{}
2025-07-27 06:30:38.737263,up,up,1.0,0.786,118596.63,,from_58,{}
2025-07-27 06:35:38.737263,down,down,1.0,0.705,118255.96,,from_58,{}
2025-07-27 06:40:38.737263,flat,flat,1.0,0.662,118735.96,,from_58,{}
2025-07-27 06:45:38.737263,down,down,1.0,0.687,120875.34,,from_58,{}
2025-07-27 06:50:38.737263,up,up,1.0,0.873,118461.84,,from_58,{}
2025-07-27 06:55:38.737263,up,up,1.0,0.861,120342.89,,from_58,{}
2025-07-27 07:00:38.737263,flat,flat,1.0,0.632,118999.74,,from_58,{}
2025-07-27 07:05:38.737263,up,flat,0.0,0.828,120054.37,,from_58,{}
2025-07-27 07:10:38.737263,flat,flat,1.0,0.946,120525.83,,from_58,{}
2025-07-27 07:15:38.737263,up,up,1.0,0.644,119947.34,,from_58,{}
2025-07-27 07:20:38.737263,flat,flat,1.0,0.913,120249.26,,from_58,{}
2025-07-27 07:25:38.737263,down,down,1.0,0.902,120766.89,,from_58,{}
2025-07-27 07:30:38.737263,up,up,1.0,0.756,118376.13,,from_58,{}
2025-07-27 07:35:38.737263,up,up,1.0,0.829,120513.22,,from_58,{}
2025-07-27 07:40:38.737263,up,up,1.0,0.799,120988.8,,from_58,{}
2025-07-27 07:45:38.737263,up,up,1.0,0.879,119541.09,,from_58,{}
2025-07-27 07:50:38.737263,down,down,1.0,0.792,119696.99,,from_58,{}
2025-07-27 07:55:38.737263,up,up,1.0,0.948,120501.02,,from_58,{}
2025-07-27 08:00:38.737263,up,up,1.0,0.737,120350.51,,from_58,{}
2025-07-27 08:05:38.737263,down,down,1.0,0.811,118458.98,,from_58,{}
2025-07-27 08:10:38.737263,up,down,0.0,0.662,119688.02,,from_58,{}
2025-07-27 08:15:38.737263,flat,flat,1.0,0.839,118950.7,,from_58,{}
2025-07-27 08:20:38.737263,down,down,1.0,0.893,120079.95,,from_58,{}
2025-07-27 08:25:38.737263,down,down,1.0,0.725,120842.01,,from_58,{}
2025-07-27 08:30:38.737263,down,down,1.0,0.658,118821.2,,from_58,{}
2025-07-27 08:35:38.737263,flat,flat,1.0,0.702,120496.68,,from_58,{}
2025-07-27 08:40:38.737263,up,up,1.0,0.886,118776.97,,from_58,{}
2025-07-27 08:45:38.737263,up,up,1.0,0.679,119217.45,,from_58,{}
2025-07-27 08:50:38.737263,down,down,1.0,0.896,118693.54,,from_58,{}
2025-07-27 08:55:38.737263,down,up,0.0,0.709,119198.95,,from_58,{}
2025-07-27 09:00:38.737263,flat,flat,1.0,0.793,119541.1,,from_58,{}
2025-07-27 09:05:38.737263,up,up,1.0,0.699,118790.63,,from_58,{}
2025-07-27 09:10:38.737263,down,up,0.0,0.781,118611.66,,from_58,{}
2025-07-27 09:15:38.737263,up,up,1.0,0.823,120407.36,,from_58,{}
2025-07-27 09:20:38.737263,down,down,1.0,0.864,118620.35,,from_58,{}
2025-07-27 09:25:38.737263,flat,flat,1.0,0.834,118031.09,,from_58,{}
2025-07-27 09:30:38.737263,up,up,1.0,0.787,118472.7,,from_58,{}
2025-07-27 09:35:38.737263,flat,flat,1.0,0.9,119397.71,,from_58,{}
2025-07-27 09:40:38.737263,flat,flat,1.0,0.685,119746.55,,from_58,{}
2025-07-27 09:45:38.737263,down,down,1.0,0.71,118325.87,,from_58,{}
2025-07-27 09:50:38.737263,up,up,1.0,0.932,120114.08,,from_58,{}
2025-07-27 09:55:38.737263,flat,up,0.0,0.815,119422.09,,from_58,{}
2025-07-27 10:00:38.737263,flat,flat,1.0,0.913,120996.24,,from_58,{}
2025-07-27 10:05:38.737263,flat,flat,1.0,0.632,118231.44,,from_58,{}
2025-07-27 10:10:38.737263,flat,up,0.0,0.809,118730.32,,from_58,{}
2025-07-27 10:15:38.737263,flat,flat,1.0,0.668,118517.31,,from_58,{}
2025-07-27 10:20:38.737263,up,up,1.0,0.689,119475.92,,from_58,{}
2025-07-27 10:25:38.737263,down,down,1.0,0.707,118506.72,,from_58,{}
2025-07-27 10:30:38.737263,down,down,1.0,0.64,119949.52,,from_58,{}
2025-07-27 10:35:38.737263,flat,flat,1.0,0.797,120009.78,,from_58,{}
2025-07-27 10:40:38.737263,down,down,1.0,0.908,118746.64,,from_58,{}
2025-07-27 10:45:38.737263,flat,flat,1.0,0.876,118415.98,,from_58,{}
2025-07-27 10:50:38.737263,flat,flat,1.0,0.649,118447.36,,from_58,{}
2025-07-27 10:55:38.737263,down,down,1.0,0.647,119460.22,,from_58,{}
2025-07-27 11:00:38.737263,flat,flat,1.0,0.844,118789.99,,from_58,{}
2025-07-27 11:05:38.737263,up,up,1.0,0.821,119784.78,,from_58,{}
2025-07-27 11:10:38.737263,down,down,1.0,0.829,119866.45,,from_58,{}
2025-07-27 11:15:38.737263,flat,flat,1.0,0.706,118583.33,,from_58,{}
2025-07-27 11:20:38.737263,up,up,1.0,0.714,118338.26,,from_58,{}
2025-07-27 11:25:38.737263,up,flat,0.0,0.802,120911.62,,from_58,{}
2025-07-27 11:30:38.737263,up,down,0.0,0.893,119687.8,,from_58,{}
2025-07-27 11:35:38.737263,flat,flat,1.0,0.788,120608.81,,from_58,{}
2025-07-27 11:40:38.737263,up,up,1.0,0.74,119687.35,,from_58,{}
2025-07-27 11:45:38.737263,down,down,1.0,0.754,119861.14,,from_58,{}
2025-07-27 11:50:38.737263,up,up,1.0,0.855,120845.72,,from_58,{}
2025-07-27 11:55:38.737263,flat,flat,1.0,0.782,118284.8,,from_58,{}
2025-07-27 12:00:38.737263,flat,flat,1.0,0.818,120436.1,,from_58,{}
2025-07-27 12:05:38.737263,flat,flat,1.0,0.694,120467.79,,from_58,{}
2025-07-27 12:10:38.737263,down,down,1.0,0.779,118106.74,,from_58,{}
2025-07-27 12:15:38.737263,down,up,0.0,0.657,120272.09,,from_58,{}
2025-07-27 12:20:38.737263,up,up,1.0,0.812,120859.9,,from_58,{}
2025-07-27 12:25:38.737263,flat,flat,1.0,0.875,118342.77,,from_58,{}
2025-07-27 12:30:38.737263,flat,flat,1.0,0.753,119088.82,,from_58,{}
2025-07-27 12:35:38.737263,up,up,1.0,0.822,120847.58,,from_58,{}
2025-07-27 12:40:38.737263,down,down,1.0,0.874,119948.22,,from_58,{}
2025-07-27 12:45:38.737263,down,down,1.0,0.802,118956.37,,from_58,{}
2025-07-27 12:50:38.737263,up,flat,0.0,0.797,119364.3,,from_58,{}
2025-07-27 12:55:38.737263,flat,flat,1.0,0.664,119509.02,,from_58,{}
2025-07-27 13:00:38.737263,down,down,1.0,0.921,120906.29,,from_58,{}
2025-07-27 13:05:38.737263,up,up,1.0,0.911,118128.66,,from_58,{}
2025-07-27 13:10:38.737263,down,down,1.0,0.705,119336.4,,from_58,{}
2025-07-27 13:15:38.737263,down,down,1.0,0.746,118883.92,,from_58,{}
2025-07-27 13:20:38.737263,flat,down,0.0,0.786,118157.87,,from_58,{}
2025-07-27 13:25:38.737263,down,down,1.0,0.946,118924.11,,from_58,{}
2025-07-27 13:30:38.737263,down,down,1.0,0.79,118545.01,,from_58,{}
2025-07-27 13:35:38.737263,up,up,1.0,0.639,120854.14,,from_58,{}
2025-07-27 13:40:38.737263,down,down,1.0,0.856,118470.93,,from_58,{}
2025-07-27 13:45:38.737263,up,up,1.0,0.72,119410.63,,from_58,{}
2025-07-27 13:50:38.737263,down,down,1.0,0.649,119737.19,,from_58,{}
2025-07-27 13:55:38.737263,down,down,1.0,0.933,120600.35,,from_58,{}
2025-07-27 14:00:38.737263,up,flat,0.0,0.735,120004.41,,from_58,{}
2025-07-27 14:05:38.737263,flat,flat,1.0,0.873,120458.6,,from_58,{}
2025-07-27 14:10:38.737263,flat,flat,1.0,0.948,120127.66,,from_58,{}
2025-07-27 14:15:38.737263,down,down,1.0,0.675,118319.68,,from_58,{}
2025-07-27 14:20:38.737263,flat,flat,1.0,0.842,119149.98,,from_58,{}
2025-07-27 14:25:38.737263,down,down,1.0,0.653,119474.22,,from_58,{}
2025-07-27 14:30:38.737263,flat,flat,1.0,0.709,118810.47,,from_58,{}
2025-07-27 14:35:38.737263,up,up,1.0,0.708,120683.58,,from_58,{}
2025-07-27 14:40:38.737263,flat,flat,1.0,0.854,120437.95,,from_58,{}
2025-07-27 14:45:38.737263,down,down,1.0,0.788,118121.44,,from_58,{}
2025-07-27 14:50:38.737263,down,up,0.0,0.804,120429.62,,from_58,{}
2025-07-27 14:55:38.737263,flat,flat,1.0,0.901,119167.27,,from_58,{}
2025-07-27 15:00:38.737263,up,up,1.0,0.762,119650.6,,from_58,{}
2025-07-27 15:05:38.737263,flat,flat,1.0,0.75,120113.45,,from_58,{}
2025-07-27 15:10:38.737263,down,down,1.0,0.921,120218.07,,from_58,{}
2025-07-27 15:15:38.737263,flat,flat,1.0,0.836,119631.24,,from_58,{}
2025-07-27 15:20:38.737263,down,down,1.0,0.826,118337.89,,from_58,{}
2025-07-27 15:25:38.737263,flat,flat,1.0,0.633,119411.07,,from_58,{}
2025-07-27 15:30:38.737263,down,down,1.0,0.638,119058.21,,from_58,{}
2025-07-27 15:35:38.737263,down,down,1.0,0.687,120921.99,,from_58,{}
2025-07-27 15:40:38.737263,down,down,1.0,0.929,119360.37,,from_58,{}
2025-07-27 15:45:38.737263,up,up,1.0,0.766,119041.24,,from_58,{}
2025-07-27 15:50:38.737263,down,down,1.0,0.65,120978.36,,from_58,{}
2025-07-27 15:55:38.737263,up,flat,0.0,0.729,119599.71,,from_58,{}
2025-07-27 16:00:38.737263,up,up,1.0,0.706,119647.06,,from_58,{}
2025-07-27 16:05:38.737263,up,flat,0.0,0.694,118421.96,,from_58,{}
2025-07-27 16:10:38.737263,up,up,1.0,0.646,118531.39,,from_58,{}
2025-07-27 16:15:38.737263,down,down,1.0,0.848,118437.88,,from_58,{}
2025-07-27 16:20:38.737263,up,up,1.0,0.792,118826.34,,from_58,{}
2025-07-27 16:25:38.737263,flat,flat,1.0,0.838,120895.5,,from_58,{}
2025-07-27 16:30:38.737263,down,up,0.0,0.789,120285.18,,from_58,{}
2025-07-27 16:35:38.737263,flat,flat,1.0,0.787,119034.87,,from_58,{}
2025-07-27 16:40:38.737263,down,down,1.0,0.824,119868.57,,from_58,{}
2025-07-27 16:45:38.737263,up,up,1.0,0.934,119276.46,,from_58,{}
2025-07-27 16:50:38.737263,flat,flat,1.0,0.746,118749.45,,from_58,{}
2025-07-27 16:55:38.737263,flat,flat,1.0,0.721,120576.61,,from_58,{}
2025-07-27 17:00:38.737263,flat,flat,1.0,0.807,120932.42,,from_58,{}
2025-07-27 17:05:38.737263,up,up,1.0,0.679,118750.45,,from_58,{}
2025-07-27 17:10:38.737263,flat,flat,1.0,0.9,118797.89,,from_58,{}
2025-07-27 17:15:38.737263,down,down,1.0,0.689,118731.44,,from_58,{}
2025-07-27 17:20:38.737263,up,up,1.0,0.708,119312.54,,from_58,{}
2025-07-27 17:25:38.737263,up,up,1.0,0.65,119454.07,,from_58,{}
2025-07-27 17:30:38.737263,flat,flat,1.0,0.927,120825.95,,from_58,{}
2025-07-27 17:35:38.737263,down,down,1.0,0.669,119930.19,,from_58,{}
2025-07-27 17:40:38.737263,up,down,0.0,0.633,119952.06,,from_58,{}
2025-07-27 17:45:38.737263,down,down,1.0,0.664,119783.74,,from_58,{}
2025-07-27 17:50:38.737263,up,up,1.0,0.707,118562.71,,from_58,{}
2025-07-27 17:55:38.737263,down,down,1.0,0.733,119711.49,,from_58,{}
2025-07-27 18:00:38.737263,up,flat,0.0,0.784,118530.14,,from_58,{}
2025-07-27 18:05:38.737263,up,down,0.0,0.71,119897.94,,from_58,{}
2025-07-27 18:10:38.737263,up,up,1.0,0.744,119854.69,,from_58,{}
2025-07-27 18:15:38.737263,flat,flat,1.0,0.789,119300.14,,from_58,{}
2025-07-27 18:20:38.737263,flat,flat,1.0,0.811,118014.31,,from_58,{}
2025-07-27 18:25:38.737263,down,down,1.0,0.804,120526.7,,from_58,{}
