timestamp,open,high,low,close,volume,rsi,trend
2025-07-27 01:10:38.737263,120333.83,120335.84291843904,120329.24623887862,120333.83,1.52,50.0,down
2025-07-27 01:15:38.737263,120137.29,120138.9664086267,120132.52241814848,120137.29,1.96,50.0,flat
2025-07-27 01:20:38.737263,120353.03,120356.15728393717,120350.8304689159,120353.03,0.79,50.0,up
2025-07-27 01:25:38.737263,119298.94,119302.79549954797,119296.0611829873,119298.94,1.19,50.0,flat
2025-07-27 01:30:38.737263,118445.46,118445.71635042055,118440.4969319833,118445.46,0.69,50.0,flat
2025-07-27 01:35:38.737263,118334.85,118338.85876358672,118333.96717787156,118334.85,1.43,50.0,down
2025-07-27 01:40:38.737263,118452.47,118454.1604264142,118452.32216557168,118452.47,1.09,50.0,flat
2025-07-27 01:45:38.737263,118422.02,118426.0959091546,118421.53000302908,118422.02,0.95,50.0,flat
2025-07-27 01:50:38.737263,118294.69,118296.51910923031,118294.02256001692,118294.69,0.5,50.0,down
2025-07-27 01:55:38.737263,118591.17,118591.9040062628,118590.371264127,118591.17,1.23,50.0,down
2025-07-27 02:00:38.737263,119752.94,119754.43973706484,119749.91086587972,119752.94,1.41,50.0,down
2025-07-27 02:05:38.737263,118928.3,118933.2384247635,118924.1490183596,118928.3,1.96,50.0,flat
2025-07-27 02:10:38.737263,120091.37,120092.57443451384,120088.6383721049,120091.37,1.59,50.0,down
2025-07-27 02:15:38.737263,118726.12,118729.24474909004,118723.18021189397,118726.12,1.24,50.0,up
2025-07-27 02:20:38.737263,118862.94,118864.21344773153,118859.6407591804,118862.94,1.24,50.0,down
2025-07-27 02:25:38.737263,119230.41,119234.93006495298,119228.3321223692,119230.41,0.75,50.0,up
2025-07-27 02:30:38.737263,118911.96,118915.85192613617,118911.7643241525,118911.96,0.99,50.0,up
2025-07-27 02:35:38.737263,120971.7,120976.2087780551,120970.58599606468,120971.7,0.81,50.0,flat
2025-07-27 02:40:38.737263,118136.99,118139.972295496,118135.86296304266,118136.99,1.29,50.0,flat
2025-07-27 02:45:38.737263,119919.28,119921.4272824066,119914.50390841516,119919.28,1.07,50.0,flat
2025-07-27 02:50:38.737263,118978.51,118978.86602582132,118974.76037825392,118978.51,0.61,50.0,up
2025-07-27 02:55:38.737263,118846.55,118849.6176889674,118845.02947128205,118846.55,1.16,50.0,up
2025-07-27 03:00:38.737263,120068.46,120073.44828711402,120065.42516181836,120068.46,1.85,50.0,up
2025-07-27 03:05:38.737263,119750.23,119753.53229748704,119749.01010303535,119750.23,1.2,50.0,flat
2025-07-27 03:10:38.737263,118054.31,118055.6406266662,118050.31488623704,118054.31,0.94,50.0,flat
2025-07-27 03:15:38.737263,119370.19,119371.82300635907,119369.1852867722,119370.19,0.77,50.0,flat
2025-07-27 03:20:38.737263,118629.64,118631.03608280388,118627.41467384824,118629.64,1.8,50.0,flat
2025-07-27 03:25:38.737263,120242.02,120242.85600913592,120241.31804663272,120242.02,0.55,50.0,down
2025-07-27 03:30:38.737263,119853.91,119858.39610246572,119849.89200605568,119853.91,1.73,50.0,up
2025-07-27 03:35:38.737263,118927.88,118928.6552394128,118923.92499986892,118927.88,1.94,50.0,up
2025-07-27 03:40:38.737263,120489.95,120490.5816148003,120488.1362855573,120489.95,0.83,50.0,down
2025-07-27 03:45:38.737263,120663.32,120666.83065864712,120661.24695145711,120663.32,1.46,50.0,flat
2025-07-27 03:50:38.737263,118583.28,118586.44198949156,118579.16650515624,118583.28,1.77,50.0,down
2025-07-27 03:55:38.737263,119680.18,119681.11230746222,119676.18027807662,119680.18,1.79,50.0,up
2025-07-27 04:00:38.737263,118484.34,118484.68883056474,118483.5581132825,118484.34,0.66,50.0,up
2025-07-27 04:05:38.737263,119718.62,119720.57453283572,119715.7375933951,119718.62,0.56,50.0,flat
2025-07-27 04:10:38.737263,120487.57,120490.41952856294,120487.0340136466,120487.57,1.88,50.0,up
2025-07-27 04:15:38.737263,118850.67,118852.4295116526,118846.4693907404,118850.67,1.4,50.0,flat
2025-07-27 04:20:38.737263,118636.61,118638.29213653738,118636.02237215872,118636.61,1.93,50.0,flat
2025-07-27 04:25:38.737263,118233.87,118237.53868834132,118233.39144389864,118233.87,0.74,50.0,up
2025-07-27 04:30:38.737263,120036.51,120038.60239781567,120032.32572867713,120036.51,1.04,50.0,down
2025-07-27 04:35:38.737263,119015.73,119019.0254755264,119012.19684460868,119015.73,1.76,50.0,flat
2025-07-27 04:40:38.737263,119950.04,119950.41295707563,119949.71718073785,119950.04,0.96,50.0,up
2025-07-27 04:45:38.737263,118261.2,118261.45741640404,118260.83038344535,118261.2,1.6,50.0,up
2025-07-27 04:50:38.737263,120979.57,120979.7252963037,120975.11987946104,120979.57,0.97,50.0,down
2025-07-27 04:55:38.737263,118517.11,118521.82693682672,118514.4106180902,118517.11,1.49,50.0,down
2025-07-27 05:00:38.737263,120163.97,120164.08146907898,120161.1691226181,120163.97,1.4,50.0,up
2025-07-27 05:05:38.737263,118681.05,118685.45938539295,118679.40955149206,118681.05,0.98,50.0,down
2025-07-27 05:10:38.737263,118369.77,118374.41920045708,118365.84514208084,118369.77,1.48,50.0,up
2025-07-27 05:15:38.737263,120919.86,120923.27050128672,120917.7625995916,120919.86,1.05,50.0,flat
2025-07-27 05:20:38.737263,118234.86,118237.57725927816,118231.2953202156,118234.86,1.93,50.0,flat
2025-07-27 05:25:38.737263,120435.32,120436.78491087016,120433.2125920117,120435.32,1.06,50.0,up
2025-07-27 05:30:38.737263,120482.03,120484.82772033222,120481.5203323238,120482.03,0.93,50.0,flat
2025-07-27 05:35:38.737263,119731.16,119732.01198061027,119730.5450665797,119731.16,1.17,50.0,down
2025-07-27 05:40:38.737263,118893.2,118896.2365592451,118890.05145739534,118893.2,0.79,50.0,down
2025-07-27 05:45:38.737263,119889.16,119889.8517429528,119886.05067217303,119889.16,0.55,50.0,down
2025-07-27 05:50:38.737263,120240.31,120241.9980013274,120236.91355080513,120240.31,1.77,50.0,flat
2025-07-27 05:55:38.737263,120282.78,120284.0988035828,120280.730738566,120282.78,1.78,50.0,down
2025-07-27 06:00:38.737263,119748.9,119751.62421289828,119746.6404847226,119748.9,1.54,50.0,flat
2025-07-27 06:05:38.737263,119138.88,119143.55953906292,119136.67984002447,119138.88,1.28,50.0,flat
2025-07-27 06:10:38.737263,119735.78,119738.52074556268,119731.23758346486,119735.78,1.47,50.0,down
2025-07-27 06:15:38.737263,120300.37,120302.32367633191,120298.92881986234,120300.37,1.74,50.0,down
2025-07-27 06:20:38.737263,119479.66,119484.5835763996,119475.67097308351,119479.66,0.68,50.0,flat
2025-07-27 06:25:38.737263,119336.72,119337.1712358756,119332.71690948444,119336.72,0.91,50.0,down
2025-07-27 06:30:38.737263,118596.63,118598.6274166138,118592.4877241561,118596.63,0.68,50.0,up
2025-07-27 06:35:38.737263,118255.96,118258.36716538474,118252.33790193946,118255.96,0.65,50.0,down
2025-07-27 06:40:38.737263,118735.96,118739.03550109912,118733.1510906822,118735.96,0.91,50.0,flat
2025-07-27 06:45:38.737263,120875.34,120877.50513162336,120871.72265067395,120875.34,1.87,50.0,down
2025-07-27 06:50:38.737263,118461.84,118462.93434123191,118459.57706820962,118461.84,1.27,50.0,up
2025-07-27 06:55:38.737263,120342.89,120344.2413279176,120342.69161906872,120342.89,1.26,50.0,up
2025-07-27 07:00:38.737263,118999.74,119000.62638100843,118999.3860654441,118999.74,1.52,50.0,flat
2025-07-27 07:05:38.737263,120054.37,120059.15698851144,120052.71583586231,120054.37,0.54,50.0,up
2025-07-27 07:10:38.737263,120525.83,120529.96252743385,120521.33400285318,120525.83,1.07,50.0,flat
2025-07-27 07:15:38.737263,119947.34,119948.6044320429,119944.91200814952,119947.34,1.55,50.0,up
2025-07-27 07:20:38.737263,120249.26,120253.73726034212,120244.33464197574,120249.26,0.81,50.0,flat
2025-07-27 07:25:38.737263,120766.89,120770.70516002704,120762.365240423,120766.89,0.96,50.0,down
2025-07-27 07:30:38.737263,118376.13,118379.44135819327,118373.17035565288,118376.13,0.75,50.0,up
2025-07-27 07:35:38.737263,120513.22,120517.46247821007,120508.3582199693,120513.22,0.83,50.0,up
2025-07-27 07:40:38.737263,120988.8,120989.9112079396,120987.959700673,120988.8,1.58,50.0,up
2025-07-27 07:45:38.737263,119541.09,119542.42407096102,119537.4649742887,119541.09,0.9,50.0,up
2025-07-27 07:50:38.737263,119696.99,119700.49855595564,119693.79248061196,119696.99,1.35,50.0,down
2025-07-27 07:55:38.737263,120501.02,120504.93787583117,120500.2458783353,120501.02,1.8,50.0,up
2025-07-27 08:00:38.737263,120350.51,120354.68024432135,120349.21536464334,120350.51,1.78,50.0,up
2025-07-27 08:05:38.737263,118458.98,118460.70795040872,118454.13660361904,118458.98,1.05,50.0,down
2025-07-27 08:10:38.737263,119688.02,119689.25079748056,119683.76143885114,119688.02,0.67,50.0,up
2025-07-27 08:15:38.737263,118950.7,118951.62489149536,118949.80481773191,118950.7,0.73,50.0,flat
2025-07-27 08:20:38.737263,120079.95,120080.16702873608,120078.4250233378,120079.95,1.12,50.0,down
2025-07-27 08:25:38.737263,120842.01,120842.37343803202,120837.6555589772,120842.01,1.84,50.0,down
2025-07-27 08:30:38.737263,118821.2,118822.437079374,118816.84931467898,118821.2,1.14,50.0,down
2025-07-27 08:35:38.737263,120496.68,120501.31035144904,120495.0845211647,120496.68,1.47,50.0,flat
2025-07-27 08:40:38.737263,118776.97,118779.71477686668,118773.8488353318,118776.97,0.96,50.0,up
2025-07-27 08:45:38.737263,119217.45,119219.75418505757,119215.14922154536,119217.45,0.79,50.0,up
2025-07-27 08:50:38.737263,118693.54,118698.1566598269,118691.95802678276,118693.54,1.07,50.0,down
2025-07-27 08:55:38.737263,119198.95,119199.23576412148,119196.34268525388,119198.95,1.27,50.0,down
2025-07-27 09:00:38.737263,119541.1,119546.0508766792,119536.99979914584,119541.1,0.75,50.0,flat
2025-07-27 09:05:38.737263,118790.63,118793.03673334712,118790.37029539204,118790.63,1.49,50.0,up
2025-07-27 09:10:38.737263,118611.66,118613.61404723144,118609.98134861705,118611.66,1.36,50.0,down
2025-07-27 09:15:38.737263,120407.36,120407.507547796,120404.89275611338,120407.36,0.81,50.0,up
2025-07-27 09:20:38.737263,118620.35,118623.05460743238,118616.58482395948,118620.35,1.93,50.0,down
2025-07-27 09:25:38.737263,118031.09,118033.88063723216,118027.9108405993,118031.09,1.27,50.0,flat
2025-07-27 09:30:38.737263,118472.7,118474.84281864286,118472.55921927898,118472.7,1.97,50.0,up
2025-07-27 09:35:38.737263,119397.71,119400.6209091736,119394.96528177692,119397.71,1.06,50.0,flat
2025-07-27 09:40:38.737263,119746.55,119747.2417448228,119743.653450558,119746.55,1.18,50.0,flat
2025-07-27 09:45:38.737263,118325.87,118329.10190479044,118324.86433792589,118325.87,1.3,50.0,down
2025-07-27 09:50:38.737263,120114.08,120116.4214362858,120111.54910844624,120114.08,0.82,50.0,up
2025-07-27 09:55:38.737263,119422.09,119426.86522617204,119419.1260540515,119422.09,1.41,50.0,flat
2025-07-27 10:00:38.737263,120996.24,120998.67240280932,120994.7511643952,120996.24,1.28,50.0,flat
2025-07-27 10:05:38.737263,118231.44,118231.93585597548,118228.27374580048,118231.44,0.91,50.0,flat
2025-07-27 10:10:38.737263,118730.32,118730.44345014446,118728.11456399431,118730.32,1.58,50.0,flat
2025-07-27 10:15:38.737263,118517.31,118518.32084764547,118513.0220986577,118517.31,1.95,50.0,flat
2025-07-27 10:20:38.737263,119475.92,119476.72060603662,119474.24363811764,119475.92,0.61,50.0,up
2025-07-27 10:25:38.737263,118506.72,118507.17288251544,118505.9437691351,118506.72,0.75,50.0,down
2025-07-27 10:30:38.737263,119949.52,119953.39139059852,119949.2736766262,119949.52,1.8,50.0,down
2025-07-27 10:35:38.737263,120009.78,120011.20334030096,120006.848767813,120009.78,1.19,50.0,flat
2025-07-27 10:40:38.737263,118746.64,118747.56990271926,118744.60388003149,118746.64,1.97,50.0,down
2025-07-27 10:45:38.737263,118415.98,118419.28664463112,118412.36839819644,118415.98,0.56,50.0,flat
2025-07-27 10:50:38.737263,118447.36,118450.53663277384,118446.7179953941,118447.36,0.88,50.0,flat
2025-07-27 10:55:38.737263,119460.22,119462.530464186,119458.75998891036,119460.22,1.29,50.0,down
2025-07-27 11:00:38.737263,118789.99,118793.63231821662,118788.38322835718,118789.99,1.87,50.0,flat
2025-07-27 11:05:38.737263,119784.78,119784.92987339893,119780.89514365302,119784.78,0.69,50.0,up
2025-07-27 11:10:38.737263,119866.45,119871.08691716944,119864.8977800303,119866.45,1.59,50.0,down
2025-07-27 11:15:38.737263,118583.33,118586.52259282606,118579.86737643112,118583.33,1.23,50.0,flat
2025-07-27 11:20:38.737263,118338.26,118339.80930424437,118337.01390834744,118338.26,0.76,50.0,up
2025-07-27 11:25:38.737263,120911.62,120915.56320876916,120910.17846065357,120911.62,1.22,50.0,up
2025-07-27 11:30:38.737263,119687.8,119692.09677418473,119683.58874063852,119687.8,0.6,50.0,up
2025-07-27 11:35:38.737263,120608.81,120609.89918605772,120607.59491038404,120608.81,0.62,50.0,flat
2025-07-27 11:40:38.737263,119687.35,119687.77135324272,119686.3287685491,119687.35,0.74,50.0,up
2025-07-27 11:45:38.737263,119861.14,119863.58454993824,119858.95949204992,119861.14,1.03,50.0,down
2025-07-27 11:50:38.737263,120845.72,120845.9890336032,120842.01734919514,120845.72,0.98,50.0,up
2025-07-27 11:55:38.737263,118284.8,118288.97661891968,118281.55580583532,118284.8,1.63,50.0,flat
2025-07-27 12:00:38.737263,120436.1,120440.7613456992,120431.52482029096,120436.1,0.76,50.0,flat
2025-07-27 12:05:38.737263,120467.79,120470.5040491428,120465.9277974906,120467.79,1.09,50.0,flat
2025-07-27 12:10:38.737263,118106.74,118110.53907213474,118102.81376909802,118106.74,1.34,50.0,down
2025-07-27 12:15:38.737263,120272.09,120274.79344654168,120267.24518847709,120272.09,1.51,50.0,down
2025-07-27 12:20:38.737263,120859.9,120864.45831956832,120855.24037899222,120859.9,1.95,50.0,up
2025-07-27 12:25:38.737263,118342.77,118346.59575751584,118339.98679240404,118342.77,1.56,50.0,flat
2025-07-27 12:30:38.737263,119088.82,119090.5357284268,119088.60201100026,119088.82,0.74,50.0,flat
2025-07-27 12:35:38.737263,120847.58,120849.07397391046,120847.46700712996,120847.58,0.76,50.0,up
2025-07-27 12:40:38.737263,119948.22,119952.06390144852,119946.11627012948,119948.22,1.97,50.0,down
2025-07-27 12:45:38.737263,118956.37,118960.4508441722,118953.60017137873,118956.37,1.59,50.0,down
2025-07-27 12:50:38.737263,119364.3,119368.92782071898,119360.9396473902,119364.3,1.22,50.0,up
2025-07-27 12:55:38.737263,119509.02,119511.16193100793,119505.35703138691,119509.02,1.32,50.0,flat
2025-07-27 13:00:38.737263,120906.29,120909.39489310666,120901.91057890467,120906.29,1.01,50.0,down
2025-07-27 13:05:38.737263,118128.66,118129.05350216222,118128.0476493692,118128.66,1.05,50.0,up
2025-07-27 13:10:38.737263,119336.4,119339.83618167038,119332.6004790919,119336.4,1.1,50.0,down
2025-07-27 13:15:38.737263,118883.92,118886.47024739996,118883.33001673702,118883.92,1.53,50.0,down
2025-07-27 13:20:38.737263,118157.87,118158.9231688354,118155.71162776914,118157.87,0.82,50.0,flat
2025-07-27 13:25:38.737263,118924.11,118929.05315692729,118922.324342155,118924.11,1.69,50.0,down
2025-07-27 13:30:38.737263,118545.01,118548.66137838602,118541.09984816996,118545.01,1.29,50.0,down
2025-07-27 13:35:38.737263,120854.14,120856.4182907797,120850.71706717678,120854.14,0.98,50.0,up
2025-07-27 13:40:38.737263,118470.93,118475.6160577916,118470.82286386716,118470.93,1.55,50.0,down
2025-07-27 13:45:38.737263,119410.63,119415.09111391458,119406.2571991843,119410.63,1.2,50.0,up
2025-07-27 13:50:38.737263,119737.19,119740.06361442254,119735.4824751989,119737.19,1.06,50.0,down
2025-07-27 13:55:38.737263,120600.35,120604.89613990624,120596.01404439936,120600.35,1.54,50.0,down
2025-07-27 14:00:38.737263,120004.41,120005.79087801138,119999.66432392376,120004.41,0.51,50.0,up
2025-07-27 14:05:38.737263,120458.6,120458.88349700502,120455.92913197752,120458.6,1.79,50.0,flat
2025-07-27 14:10:38.737263,120127.66,120131.30739006512,120125.59072514744,120127.66,1.52,50.0,flat
2025-07-27 14:15:38.737263,118319.68,118320.8770227386,118317.18443909776,118319.68,0.67,50.0,down
2025-07-27 14:20:38.737263,119149.98,119153.02430907953,119149.84673402124,119149.98,1.87,50.0,flat
2025-07-27 14:25:38.737263,119474.22,119475.16504860784,119470.45134948568,119474.22,0.9,50.0,down
2025-07-27 14:30:38.737263,118810.47,118814.99810871632,118807.74259288886,118810.47,1.41,50.0,flat
2025-07-27 14:35:38.737263,120683.58,120688.56798519815,120682.11627336516,120683.58,0.84,50.0,up
2025-07-27 14:40:38.737263,120437.95,120442.1393896282,120433.5858612684,120437.95,0.55,50.0,flat
2025-07-27 14:45:38.737263,118121.44,118121.7705292261,118118.98357206014,118121.44,1.35,50.0,down
2025-07-27 14:50:38.737263,120429.62,120433.59024050622,120426.64919252812,120429.62,1.57,50.0,down
2025-07-27 14:55:38.737263,119167.27,119171.13351480386,119162.99361004178,119167.27,0.67,50.0,flat
2025-07-27 15:00:38.737263,119650.6,119651.39963341889,119647.8174751433,119650.6,0.87,50.0,up
2025-07-27 15:05:38.737263,120113.45,120115.63420160468,120110.37254242029,120113.45,0.66,50.0,flat
2025-07-27 15:10:38.737263,120218.07,120219.05531284952,120217.80314151505,120218.07,1.19,50.0,down
2025-07-27 15:15:38.737263,119631.24,119635.59614388485,119628.84957515156,119631.24,0.98,50.0,flat
2025-07-27 15:20:38.737263,118337.89,118342.47564463438,118337.05282326498,118337.89,1.68,50.0,down
2025-07-27 15:25:38.737263,119411.07,119415.13687253142,119407.96260324672,119411.07,1.64,50.0,flat
2025-07-27 15:30:38.737263,119058.21,119063.1295994401,119054.965550141,119058.21,1.49,50.0,down
2025-07-27 15:35:38.737263,120921.99,120926.8070812243,120921.09436719018,120921.99,1.1,50.0,down
2025-07-27 15:40:38.737263,119360.37,119362.42129280644,119357.90297677596,119360.37,1.7,50.0,down
2025-07-27 15:45:38.737263,119041.24,119043.37478153643,119040.02911254318,119041.24,1.16,50.0,up
2025-07-27 15:50:38.737263,120978.36,120981.8513395118,120977.04097148927,120978.36,1.37,50.0,down
2025-07-27 15:55:38.737263,119599.71,119603.03791757036,119597.88852963832,119599.71,1.62,50.0,up
2025-07-27 16:00:38.737263,119647.06,119651.531123456,119645.597818101,119647.06,1.2,50.0,up
2025-07-27 16:05:38.737263,118421.96,118426.4924571109,118417.05646906412,118421.96,1.57,50.0,up
2025-07-27 16:10:38.737263,118531.39,118532.08612513778,118527.77554320236,118531.39,0.77,50.0,up
2025-07-27 16:15:38.737263,118437.88,118438.03401632572,118433.74112661184,118437.88,0.88,50.0,down
2025-07-27 16:20:38.737263,118826.34,118829.80395930048,118823.9853203345,118826.34,1.86,50.0,up
2025-07-27 16:25:38.737263,120895.5,120896.27009310918,120895.38591315987,120895.5,1.29,50.0,flat
2025-07-27 16:30:38.737263,120285.18,120286.293697876,120281.2003741182,120285.18,1.25,50.0,down
2025-07-27 16:35:38.737263,119034.87,119039.23692077176,119031.8098613058,119034.87,1.2,50.0,flat
2025-07-27 16:40:38.737263,119868.57,119870.02454387362,119865.549377774,119868.57,1.2,50.0,down
2025-07-27 16:45:38.737263,119276.46,119281.3237135506,119272.05869263023,119276.46,1.32,50.0,up
2025-07-27 16:50:38.737263,118749.45,118749.7684464942,118749.29359745292,118749.45,0.52,50.0,flat
2025-07-27 16:55:38.737263,120576.61,120577.28127310995,120574.91277251155,120576.61,1.24,50.0,flat
2025-07-27 17:00:38.737263,120932.42,120937.01423416952,120929.77716972132,120932.42,0.62,50.0,flat
2025-07-27 17:05:38.737263,118750.45,118751.31571306476,118746.01895718103,118750.45,1.09,50.0,up
2025-07-27 17:10:38.737263,118797.89,118802.69754746776,118794.68999773134,118797.89,1.19,50.0,flat
2025-07-27 17:15:38.737263,118731.44,118735.27962975627,118726.99002443672,118731.44,1.78,50.0,down
2025-07-27 17:20:38.737263,119312.54,119313.31875371568,119308.5281912661,119312.54,1.78,50.0,up
2025-07-27 17:25:38.737263,119454.07,119458.51856622272,119449.82296814764,119454.07,1.44,50.0,up
2025-07-27 17:30:38.737263,120825.95,120830.51654293406,120825.41186126648,120825.95,1.56,50.0,flat
2025-07-27 17:35:38.737263,119930.19,119933.38472932384,119927.6168970262,119930.19,0.56,50.0,down
2025-07-27 17:40:38.737263,119952.06,119952.27054864987,119947.89227010614,119952.06,1.46,50.0,up
2025-07-27 17:45:38.737263,119783.74,119784.91510782266,119779.67612017474,119783.74,0.98,50.0,down
2025-07-27 17:50:38.737263,118562.71,118566.18240350248,118557.9719831899,118562.71,1.42,50.0,up
2025-07-27 17:55:38.737263,119711.49,119714.90896692274,119707.39499810788,119711.49,1.5,50.0,down
2025-07-27 18:00:38.737263,118530.14,118532.4294148924,118526.11000577528,118530.14,0.6,50.0,up
2025-07-27 18:05:38.737263,119897.94,119902.84375589316,119894.792264449,119897.94,0.9,50.0,up
2025-07-27 18:10:38.737263,119854.69,119855.90495628543,119849.91690491376,119854.69,0.74,50.0,up
2025-07-27 18:15:38.737263,119300.14,119302.21962428684,119299.42649199547,119300.14,1.5,50.0,flat
2025-07-27 18:20:38.737263,118014.31,118014.43259302796,118010.64833845642,118014.31,1.39,50.0,flat
2025-07-27 18:25:38.737263,120526.7,120528.26768282682,120525.43669653598,120526.7,1.85,50.0,down
2025-07-27 18:30:38.737263,119107.91,119110.87773814151,119104.61396771876,119107.91,1.74,50.0,up
2025-07-27 18:35:38.737263,118101.41,118101.53878830431,118097.15004826366,118101.41,0.8,50.0,down
2025-07-27 18:40:38.737263,120251.43,120254.50325233936,120249.59394091442,120251.43,1.68,50.0,down
2025-07-27 18:45:38.737263,119821.51,119822.2785396714,119819.44577355856,119821.51,1.83,50.0,down
2025-07-27 18:50:38.737263,119301.12,119305.60565826496,119299.24774544756,119301.12,0.98,50.0,down
2025-07-27 18:55:38.737263,119013.3,119016.88145992869,119009.04500891131,119013.3,1.29,50.0,up
2025-07-27 19:00:38.737263,119370.61,119374.5522148524,119366.25796780566,119370.61,1.83,50.0,up
2025-07-27 19:05:38.737263,120751.21,120756.20254799815,120749.67032139305,120751.21,1.7,50.0,down
2025-07-27 19:10:38.737263,119792.05,119797.04993934138,119788.01865167188,119792.05,0.79,50.0,up
2025-07-27 19:15:38.737263,119355.99,119358.652278104,119355.14974986816,119355.99,0.65,50.0,up
2025-07-27 19:20:38.737263,120537.49,120540.86385473095,120533.91400000156,120537.49,1.59,50.0,up
2025-07-27 19:25:38.737263,118253.57,118257.27489810178,118252.0426733918,118253.57,1.41,50.0,up
2025-07-27 19:30:38.737263,119431.06,119433.4605269636,119428.21392238449,119431.06,1.55,50.0,flat
2025-07-27 19:35:38.737263,118373.4,118376.07292272834,118368.8697565836,118373.4,1.29,50.0,flat
2025-07-27 19:40:38.737263,118715.46,118717.94553164214,118712.17331288694,118715.46,1.83,50.0,up
2025-07-27 19:45:38.737263,120272.0,120276.63967981642,120269.9885494116,120272.0,1.9,50.0,flat
2025-07-27 19:50:38.737263,120183.55,120185.2757740298,120181.64994269298,120183.55,1.52,50.0,flat
2025-07-27 19:55:38.737263,119923.35,119926.72475504788,119921.30651333553,119923.35,1.59,50.0,up
2025-07-27 20:00:38.737263,119665.66,119669.99040684696,119662.5294344939,119665.66,1.19,50.0,up
2025-07-27 20:05:38.737263,120420.86,120422.06074714867,120420.00007163743,120420.86,1.35,50.0,flat
2025-07-27 20:10:38.737263,120780.34,120781.28257480566,120777.52109579272,120780.34,1.92,50.0,up
2025-07-27 20:15:38.737263,120028.93,120032.4894220068,120026.52046087963,120028.93,0.91,50.0,down
2025-07-27 20:20:38.737263,120734.5,120738.71277325446,120733.4266689556,120734.5,0.73,50.0,up
2025-07-27 20:25:38.737263,120466.36,120467.71356962112,120464.73203225242,120466.36,1.33,50.0,flat
2025-07-27 20:30:38.737263,118714.69,118719.6527231572,118711.38014229876,118714.69,1.54,50.0,down
2025-07-27 20:35:38.737263,118637.07,118638.64063640256,118634.75571355796,118637.07,1.94,50.0,down
2025-07-27 20:40:38.737263,119104.64,119107.02174777762,119102.57794401432,119104.64,0.77,50.0,up
2025-07-27 20:45:38.737263,118719.08,118719.95709302886,118718.71903047204,118719.08,0.52,50.0,flat
2025-07-27 20:50:38.737263,118023.71,118026.2201058714,118022.2448301995,118023.71,0.81,50.0,down
2025-07-27 20:55:38.737263,118952.93,118955.73540585354,118948.28231749484,118952.93,1.9,50.0,down
2025-07-27 21:00:38.737263,120300.72,120304.70736025718,120300.15616484045,120300.72,0.8,50.0,down
2025-07-27 21:05:38.737263,119097.88,119101.37148064536,119096.24654495352,119097.88,1.73,50.0,flat
2025-07-27 21:10:38.737263,120693.87,120697.11710970612,120693.04161624998,120693.87,0.64,50.0,down
2025-07-27 21:15:38.737263,119688.61,119692.39218182577,119687.03007340664,119688.61,1.5,50.0,flat
2025-07-27 21:20:38.737263,120830.44,120835.3383434802,120828.59317101096,120830.44,1.6,50.0,flat
2025-07-27 21:25:38.737263,120354.44,120358.40925046496,120354.29644580097,120354.44,0.56,50.0,flat
2025-07-27 21:30:38.737263,118556.6,118559.15836314169,118554.85999340066,118556.6,0.64,50.0,up
2025-07-27 21:35:38.737263,118493.73,118496.9523448548,118491.81909973902,118493.73,1.58,50.0,flat
2025-07-27 21:40:38.737263,119937.46,119940.46063893451,119936.04172400077,119937.46,1.21,50.0,up
2025-07-27 21:45:38.737263,119777.53,119779.92220203964,119773.38662811404,119777.53,0.54,50.0,up
2025-07-27 21:50:38.737263,120832.61,120833.72598001471,120827.79827266814,120832.61,1.57,50.0,down
2025-07-27 21:55:38.737263,118790.51,118790.82264593504,118786.66930091936,118790.51,1.2,50.0,up
2025-07-27 22:00:38.737263,119678.87,119681.94636504156,119676.54172153874,119678.87,1.52,50.0,up
2025-07-27 22:05:38.737263,118694.46,118695.32991912728,118693.58330299538,118694.46,1.31,50.0,up
2025-07-27 22:10:38.737263,118874.05,118874.37620307284,118869.09820316252,118874.05,1.55,50.0,flat
2025-07-27 22:15:38.737263,120198.95,120202.16821417151,120196.54215662464,120198.95,1.4,50.0,down
2025-07-27 22:20:38.737263,120766.47,120768.3067521704,120763.49381089125,120766.47,0.64,50.0,down
2025-07-27 22:25:38.737263,119514.7,119518.11789866992,119510.39095253932,119514.7,1.83,50.0,down
2025-07-27 22:30:38.737263,120087.07,120090.83323021872,120085.65561504272,120087.07,0.67,50.0,up
2025-07-27 22:35:38.737263,118515.98,118520.64771840068,118513.40396670211,118515.98,1.67,50.0,up
2025-07-27 22:40:38.737263,120676.91,120679.894641149,120675.72344062796,120676.91,1.46,50.0,down
2025-07-27 22:45:38.737263,120108.1,120112.16502914784,120106.50772268328,120108.1,1.27,50.0,down
2025-07-27 22:50:38.737263,119316.02,119317.74019046938,119313.85521085052,119316.02,0.91,50.0,flat
2025-07-27 22:55:38.737263,118176.99,118181.38546425667,118175.024506001,118176.99,1.75,50.0,up
2025-07-27 23:00:38.737263,118327.58,118332.1940124121,118324.16379264128,118327.58,0.62,50.0,flat
2025-07-27 23:05:38.737263,118413.16,118416.93625575327,118412.38965624147,118413.16,0.9,50.0,down
2025-07-27 23:10:38.737263,119079.27,119080.93904671032,119078.598126851,119079.27,1.92,50.0,up
2025-07-27 23:15:38.737263,119510.87,119513.70600126652,119509.35830834376,119510.87,1.78,50.0,flat
2025-07-27 23:20:38.737263,120844.78,120844.89599089976,120840.16702994808,120844.78,1.91,50.0,flat
